Date,AGG,BNDX,BWX,DBC,EFA,EMB,EWC,SPY,VWO,VXF
2021-01-31,99.47442626953125,48.052616119384766,28.216773986816406,13.217394828796387,61.9730339050293,87.49757385253906,27.62743377685547,344.5107421875,43.98644256591797,158.72103881835938
2021-02-28,97.96434020996094,47.25497055053711,27.458662033081055,14.55740737915039,63.359901428222656,84.83150482177734,29.0449161529541,354.0899658203125,44.675865173339844,166.98886108398438
2021-03-31,96.8413314819336,47.2508430480957,26.698211669921875,14.452991485595703,64.9522476196289,84.2135238647461,30.74228858947754,370.1654357910156,44.35847854614258,166.6109161376953
2021-04-30,97.55023956298828,47.160621643066406,27.158493041992188,15.584172248840332,66.86990356445312,86.23714447021484,32.1507453918457,389.7510681152344,45.15105056762695,173.3446807861328
2021-05-31,97.74909973144531,47.159786224365234,27.425504684448242,16.184566497802734,69.1985092163086,87.0684814453125,34.19120407104492,392.31024169921875,45.91805648803711,172.1674346923828
2021-06-30,98.55834197998047,47.33469009399414,26.950761795043945,16.750154495239258,68.45252990722656,87.8165283203125,33.85708999633789,401.1087951660156,46.52729797363281,178.02072143554688
2021-07-31,99.65882873535156,48.0415153503418,27.328445434570312,16.967689514160156,68.98190307617188,88.30611419677734,33.91158676147461,410.9007873535156,43.785858154296875,176.01011657714844
2021-08-31,99.45913696289062,47.83478927612305,27.081069946289062,16.689245223999023,69.97988891601562,89.09973907470703,33.92067337036133,423.1291198730469,44.745365142822266,179.53102111816406
2021-09-30,98.546875,47.31973648071289,26.43964195251465,17.559383392333984,67.6975326538086,86.74933624267578,32.97591781616211,403.40899658203125,43.241024017333984,172.38328552246094
2021-10-31,98.53829193115234,47.1102409362793,26.32083511352539,18.57744789123535,69.84969329833984,86.88768768310547,35.59218215942383,431.7135925292969,43.80304718017578,181.85507202148438
2021-11-30,98.80517578125,47.60853576660156,26.158496856689453,16.950286865234375,66.68221282958984,85.25200653076172,33.95701599121094,428.2449035644531,42.53201675415039,172.7141571044922
2021-12-31,98.45072937011719,47.25278854370117,26.115921020507812,18.081466674804688,69.61019134521484,87.09587097167969,35.35524368286133,448.05023193359375,43.18709945678711,173.5707550048828
2022-01-31,96.48311614990234,46.601722717285156,25.432300567626953,19.508495330810547,67.07987213134766,84.1570053100586,35.13444137573242,424.41949462890625,43.37047576904297,155.86817932128906
2022-02-28,95.37774658203125,46.016136169433594,25.147537231445312,20.77019500732422,64.77958679199219,79.50302124023438,35.162044525146484,411.89190673828125,41.75510025024414,155.95362854003906
2022-03-31,92.69556427001953,44.990882873535156,24.085311889648438,22.67579460144043,65.11577606201172,78.63113403320312,36.992828369140625,427.3750305175781,40.39585494995117,157.38442993164062
2022-04-30,89.16767883300781,43.641204833984375,22.406660079956055,23.95490074157715,60.7275390625,73.38484954833984,34.085655212402344,389.86474609375,38.04022979736328,140.70167541503906
2022-05-31,89.84587097167969,43.34736633300781,22.52899169921875,25.059972763061523,61.939613342285156,73.97990417480469,34.803245544433594,390.7447509765625,38.21538162231445,137.5570068359375
2022-06-30,88.45053100585938,42.60093307495117,21.482681274414062,23.18047332763672,56.50959396362305,69.42716979980469,31.21126365661621,358.5238342285156,36.743995666503906,124.78508758544922
2022-07-31,90.6954574584961,43.97199630737305,21.921863555908203,22.71930503845215,59.43046951293945,71.92853546142578,32.7217903137207,391.5393371582031,36.45287322998047,137.6348114013672
2022-08-31,87.93627166748047,42.38596725463867,20.68854331970215,22.379947662353516,55.795196533203125,69.98088836669922,31.220529556274414,375.5638122558594,36.28524398803711,134.9030303955078
2022-09-30,84.29129791259766,41.15971755981445,19.3795166015625,20.80500030517578,50.64973449707031,65.37962341308594,28.505300521850586,340.844482421875,32.62687301635742,121.40545654296875
2022-10-31,83.21363067626953,41.3841552734375,19.418638229370117,21.857866287231445,53.6339225769043,65.27289581298828,30.60890769958496,368.5467529296875,31.69698143005371,131.7971649169922
2022-11-30,86.3827896118164,42.390113830566406,20.9981632232666,22.1798152923584,60.69649124145508,71.8502197265625,32.6105842590332,389.034912109375,36.230228424072266,136.57278442382812
2022-12-31,85.630859375,41.22478103637695,20.965421676635742,21.578407287597656,59.59611892700195,70.87410736083984,30.77519989013672,366.615478515625,35.42257308959961,127.53901672363281
2023-01-31,88.4825439453125,42.198238372802734,21.71319007873535,21.770994186401367,64.96195220947266,73.6557846069336,33.6900520324707,389.6709289550781,38.3759651184082,141.36228942871094
2023-02-28,86.12389373779297,41.56553649902344,20.693944931030273,20.79930877685547,62.96452331542969,71.673095703125,32.0163688659668,379.8735656738281,35.822418212890625,138.95285034179688
2023-03-31,88.39863586425781,42.62774658203125,21.668651580810547,20.781801223754883,64.9347152709961,72.87158203125,32.13859558105469,393.95843505859375,36.739532470703125,135.0236053466797
2023-04-30,88.90740203857422,42.71675491333008,21.614215850830078,20.624229431152344,66.84135437011719,73.06834411621094,33.097686767578125,400.25189208984375,36.59403610229492,132.13436889648438
2023-05-31,87.88999938964844,42.777931213378906,21.053117752075195,19.30238914489746,64.16297912597656,72.1996841430664,31.273544311523438,402.0995178222656,35.51184844970703,132.7411651611328
2023-06-30,87.56639099121094,42.780555725097656,21.225360870361328,19.87139320373535,67.03108978271484,74.00669860839844,33.23322677612305,428.155517578125,37.19548797607422,143.8207244873047
2023-07-31,87.55294799804688,42.72621536254883,21.433666229248047,21.60466957092285,68.84324645996094,75.2825698852539,34.26850509643555,442.1704406738281,39.380767822265625,152.3245391845703
2023-08-31,87.00019073486328,42.81577682495117,20.917346954345703,21.525882720947266,66.13426208496094,73.89298248291016,32.94828796386719,434.9843444824219,37.05833053588867,146.03363037109375
2023-09-30,84.74727630615234,42.06730270385742,20.077922821044922,21.849777221679688,63.72114562988281,71.43366241455078,31.780046463012695,414.35101318359375,36.143829345703125,138.96669006347656
2023-10-31,83.41616821289062,42.004756927490234,19.794876098632812,21.455852508544922,61.872013092041016,70.58429718017578,30.146404266357422,405.3560791015625,34.97314453125,130.25038146972656
2023-11-30,87.24742126464844,43.446807861328125,20.999874114990234,20.93061637878418,66.9571304321289,74.9873046875,33.22372817993164,442.38287353515625,37.452789306640625,144.8616180419922
2023-12-31,90.47351837158203,44.845916748046875,22.034147262573242,20.241731643676758,70.54000091552734,78.39797973632812,35.30707931518555,462.5799865722656,38.70114517211914,160.07327270507812
2024-01-31,90.33676147460938,44.58249282836914,21.359249114990234,20.50806999206543,70.22171020507812,77.4472885131836,34.98942947387695,469.9472351074219,37.326358795166016,156.14007568359375
2024-02-29,89.00467681884766,44.34225845336914,21.128822326660156,20.195810317993164,72.31871032714844,78.0545654296875,35.393714904785156,494.4722595214844,38.62581253051758,165.4473419189453
2024-03-31,89.80796813964844,44.83905792236328,21.210844039916992,21.095849990844727,74.76210021972656,79.61363220214844,36.847190856933594,510.64251708984375,39.368804931640625,171.08905029296875
2024-04-30,87.58229064941406,44.2098388671875,20.442806243896484,21.43566131591797,72.33743286132812,77.69336700439453,35.53809356689453,490.0535888671875,39.74580764770508,160.00001525878906
2024-05-31,89.0445327758789,44.33700180053711,20.73366355895996,21.371374130249023,75.99784088134766,79.71739959716797,36.827938079833984,514.84033203125,40.6035041809082,165.5738067626953
2024-06-30,89.8330078125,44.617523193359375,20.53721046447754,21.334636688232422,74.60955810546875,79.53134155273438,36.03684997558594,533.0039672851562,41.40339660644531,165.3047332763672
2024-07-31,92.0062255859375,45.566322326660156,21.328128814697266,20.737672805786133,76.54313659667969,81.65370178222656,37.81488800048828,539.458251953125,41.90485763549805,175.73484802246094
2024-08-31,93.35084533691406,45.79734802246094,21.979040145874023,20.306018829345703,79.03868865966797,83.50423431396484,39.340309143066406,552.0629272460938,42.31170654296875,175.8131866455078
2024-09-30,94.59503936767578,46.37005615234375,22.495203018188477,20.452964782714844,79.6578140258789,85.18644714355469,40.341060638427734,563.6588134765625,45.40701675415039,178.71119689941406
2024-10-31,92.21244049072266,46.03463363647461,21.404253005981445,20.746854782104492,75.45728302001953,83.10696411132812,39.47633361816406,558.6289672851562,44.19236755371094,179.7913818359375
2024-11-30,93.2369155883789,46.801231384277344,21.451597213745117,20.33357048034668,75.21915435791016,84.6240234375,42.02193832397461,591.9419555664062,43.2434196472168,201.3262939453125
2024-12-31,91.65803527832031,46.44176483154297,20.72752571105957,20.683862686157227,73.00006866455078,82.73847198486328,39.67778015136719,577.69970703125,42.800498962402344,187.11585998535156
2025-01-31,92.1309814453125,46.555389404296875,20.746910095214844,21.25465202331543,76.5047607421875,84.1416015625,40.583580017089844,593.214599609375,43.150367736816406,196.2559356689453
2025-02-28,94.19230651855469,46.96622085571289,21.03717803955078,21.283676147460938,78.76399230957031,85.93539428710938,40.59341812133789,585.6838989257812,43.47107696533203,184.99827575683594
2025-03-31,94.16756439208984,46.41008758544922,21.25497817993164,21.767396926879883,78.9088134765625,84.94702911376953,40.12083053588867,553.0501098632812,44.030914306640625,170.23599243164062
2025-04-30,94.57344818115234,47.20849609375,22.4813232421875,19.900236129760742,81.82456970214844,84.73040008544922,41.794586181640625,548.2550659179688,44.02118682861328,168.8425750732422
2025-05-31,93.99950408935547,47.21232223510742,22.377920150756836,20.20014190673828,85.74442291259766,85.71623992919922,44.26582717895508,582.7100830078125,45.723663330078125,181.12652587890625
2025-06-30,95.3675308227539,47.372108459472656,22.956470489501953,21.099863052368164,87.79904174804688,88.02082824707031,45.7921028137207,612.6533203125,48.256168365478516,190.98451232910156
2025-07-31,95.11580657958984,47.31841278076172,22.10572052001953,21.719024658203125,85.96231842041016,88.62201690673828,45.77227783203125,626.763671875,48.587890625,195.97938537597656
2025-08-31,96.24801635742188,47.38279724121094,22.562868118286133,21.48683738708496,89.85184478759766,90.21407318115234,48.35923385620117,639.6245727539062,50.27578353881836,203.9771270751953
2025-09-30,97.33251953125,47.63222122192383,22.605127334594727,21.796419143676758,91.70820617675781,91.63104248046875,50.103694915771484,662.4082641601562,53.135433197021484,208.0325469970703
2025-10-31,97.93157196044922,48.109947204589844,22.380632400512695,22.13502311706543,92.80827331542969,93.44149017333984,50.29201889038086,678.1983032226562,53.91020202636719,210.41757202148438
2025-11-30,98.52474212646484,48.02192687988281,22.255348205566406,22.309162139892578,93.49581909179688,93.90553283691406,52.234710693359375,679.5208129882812,53.253116607666016,209.51324462890625
2025-12-31,98.2498779296875,47.772621154785156,22.316783905029297,22.360000610351562,96.02999877929688,94.20260620117188,53.93000030517578,680.062744140625,53.7599983215332,208.45623779296875
2026-01-31,98.49580383300781,48.01979064941406,22.62384796142578,24.43000030517578,100.73999786376953,94.49614715576172,54.2599983215332,690.0853271484375,56.470001220703125,213.38055419921875
2026-02-28,100.06987762451172,48.75507354736328,22.850069046020508,25.100000381469727,105.37999725341797,96.03399658203125,57.97999954223633,684.1216430664062,58.099998474121094,215.73306274414062
2026-03-31,98.27407836914062,47.71245574951172,21.817346572875977,28.950000762939453,97.12999725341797,92.68212127685547,54.790000915527344,650.3400268554688,54.04999923706055,205.8000030517578
2026-04-30,98.4399642944336,47.82392883300781,22.18088722229004,31.100000381469727,102.31999969482422,94.98739624023438,58.599998474121094,718.6599731445312,58.93000030517578,226.05999755859375
2026-05-31,98.72899627685547,48.215999603271484,22.125,29.479999542236328,104.80000305175781,96.02300262451172,58.810001373291016,756.47998046875,59.880001068115234,236.39999389648438
2026-06-30,98.68000030517578,48.11000061035156,22.030000686645508,29.989999771118164,104.44000244140625,96.01000213623047,58.709999084472656,758.5399780273438,60.41999816894531,237.0399932861328
